ncols	250
nrows	500
xllcorner	1.000
yllcorner	1.000
cellsize	1.000
NODATA_value	-9999.000
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	92.771	92.594	92.418	92.242	92.065	91.889	91.713	91.536	91.360	91.184	91.007	90.831	90.655	90.478	90.302	90.126	89.949	89.773	89.597	89.420	89.244	89.068	88.891	88.715	88.539	88.362	88.186	88.010	87.833	87.657	87.481	87.304	87.128	86.952	86.775	86.599	86.423	86.246	86.070	85.894	85.718	85.541	85.365	85.189	85.012	84.836	84.660	84.483	84.307	84.131	83.954	83.778	83.602	83.425	83.249	83.073	82.896	82.720	82.544	82.367	82.191	82.015	81.838	81.662	81.486	81.309	81.133	80.957	80.780	80.604	80.428	80.251	80.075	79.899	79.722	79.546	79.370	79.193	79.017	78.841	78.664	78.488	78.312	78.135	77.959	77.783	77.606	77.430	77.254	77.077	76.901	76.725	76.549	76.372	76.196	76.020	75.843	75.667	75.491	75.314	75.138	74.962	74.785	74.609	74.433	74.256	74.080	73.904	73.727	73.551	73.375	73.198	73.022	72.846	72.669	72.493	72.317	72.140	71.964	71.788	71.611	71.435	71.259	71.082	70.906	70.730	70.553	70.377	70.201	70.024	69.848	69.672	69.495	69.319	69.143	68.966	68.790	68.614	68.437	68.261	68.085	67.908	67.732	67.556	67.380	67.203	67.027	66.851	66.674	66.498	66.322	66.145	65.969	65.793	65.616	65.440	65.264	65.087	64.911	64.735	64.558	64.382	64.206	64.029	63.853	63.677	63.500	63.324	63.148	62.971	62.795	62.619	62.442	62.266	62.090	61.913	61.737	61.561	61.384	61.208	61.032	60.855	60.679	60.503	60.326	60.150	59.974	59.797	59.621	59.445	59.268	59.092	58.916	58.739	58.563	58.387	58.211	58.034	57.858	57.682	57.505	57.329	57.153	56.976	56.800	56.624	56.447	56.271	56.095	55.918	55.742	55.566	55.389	55.213	55.037	54.860	54.684	54.508	54.331	54.155	53.979	53.802	53.626	53.450	53.273	53.097	52.921	52.744	52.568	52.392
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	92.771	92.594	92.418	92.242	92.065	91.889	91.713	91.536	91.360	91.184	91.007	90.831	90.655	90.478	90.302	90.126	89.949	89.773	89.597	89.420	89.244	89.068	88.891	88.715	88.539	88.362	88.186	88.010	87.833	87.657	87.481	87.304	87.128	86.952	86.775	86.599	86.423	86.246	86.070	85.894	85.718	85.541	85.365	85.189	85.012	84.836	84.660	84.483	84.307	84.131	83.954	83.778	83.602	83.425	83.249	83.073	82.896	82.720	82.544	82.367	82.191	82.015	81.838	81.662	81.486	81.309	81.133	80.957	80.780	80.604	80.428	80.251	80.075	79.899	79.722	79.546	79.370	79.193	79.017	78.841	78.664	78.488	78.312	78.135	77.959	77.783	77.606	77.430	77.254	77.077	76.901	76.725	76.549	76.372	76.196	76.020	75.843	75.667	75.491	75.314	75.138	74.962	74.785	74.609	74.433	74.256	74.080	73.904	73.727	73.551	73.375	73.198	73.022	72.846	72.669	72.493	72.317	72.140	71.964	71.788	71.611	71.435	71.259	71.082	70.906	70.730	70.553	70.377	70.201	70.024	69.848	69.672	69.495	69.319	69.143	68.966	68.790	68.614	68.437	68.261	68.085	67.908	67.732	67.556	67.380	67.203	67.027	66.851	66.674	66.498	66.322	66.145	65.969	65.793	65.616	65.440	65.264	65.087	64.911	64.735	64.558	64.382	64.206	64.029	63.853	63.677	63.500	63.324	63.148	62.971	62.795	62.619	62.442	62.266	62.090	61.913	61.737	61.561	61.384	61.208	61.032	60.855	60.679	60.503	60.326	60.150	59.974	59.797	59.621	59.445	59.268	59.092	58.916	58.739	58.563	58.387	58.211	58.034	57.858	57.682	57.505	57.329	57.153	56.976	56.800	56.624	56.447	56.271	56.095	55.918	55.742	55.566	55.389	55.213	55.037	54.860	54.684	54.508	54.331	54.155	53.979	53.802	53.626	53.450	53.273	53.097	52.921	52.744	52.568	52.392
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	92.771	92.594	92.418	92.242	92.065	91.889	91.713	91.536	91.360	91.184	91.007	90.831	90.655	90.478	90.302	90.126	89.949	89.773	89.597	89.420	89.244	89.068	88.891	88.715	88.539	88.362	88.186	88.010	87.833	87.657	87.481	87.304	87.128	86.952	86.775	86.599	86.423	86.246	86.070	85.894	85.718	85.541	85.365	85.189	85.012	84.836	84.660	84.483	84.307	84.131	83.954	83.778	83.602	83.425	83.249	83.073	82.896	82.720	82.544	82.367	82.191	82.015	81.838	81.662	81.486	81.309	81.133	80.957	80.780	80.604	80.428	80.251	80.075	79.899	79.722	79.546	79.370	79.193	79.017	78.841	78.664	78.488	78.312	78.135	77.959	77.783	77.606	77.430	77.254	77.077	76.901	76.725	76.549	76.372	76.196	76.020	75.843	75.667	75.491	75.314	75.138	74.962	74.785	74.609	74.433	74.256	74.080	73.904	73.727	73.551	73.375	73.198	73.022	72.846	72.669	72.493	72.317	72.140	71.964	71.788	71.611	71.435	71.259	71.082	70.906	70.730	70.553	70.377	70.201	70.024	69.848	69.672	69.495	69.319	69.143	68.966	68.790	68.614	68.437	68.261	68.085	67.908	67.732	67.556	67.380	67.203	67.027	66.851	66.674	66.498	66.322	66.145	65.969	65.793	65.616	65.440	65.264	65.087	64.911	64.735	64.558	64.382	64.206	64.029	63.853	63.677	63.500	63.324	63.148	62.971	62.795	62.619	62.442	62.266	62.090	61.913	61.737	61.561	61.384	61.208	61.032	60.855	60.679	60.503	60.326	60.150	59.974	59.797	59.621	59.445	59.268	59.092	58.916	58.739	58.563	58.387	58.211	58.034	57.858	57.682	57.505	57.329	57.153	56.976	56.800	56.624	56.447	56.271	56.095	55.918	55.742	55.566	55.389	55.213	55.037	54.860	54.684	54.508	54.331	54.155	53.979	53.802	53.626	53.450	53.273	53.097	52.921	52.744	52.568	52.392
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	92.771	92.594	92.418	92.242	92.065	91.889	91.713	91.536	91.360	91.184	91.007	90.831	90.655	90.478	90.302	90.126	89.949	89.773	89.597	89.420	89.244	89.068	88.891	88.715	88.539	88.362	88.186	88.010	87.833	87.657	87.481	87.304	87.128	86.952	86.775	86.599	86.423	86.246	86.070	85.894	85.718	85.541	85.365	85.189	85.012	84.836	84.660	84.483	84.307	84.131	83.954	83.778	83.602	83.425	83.249	83.073	82.896	82.720	82.544	82.367	82.191	82.015	81.838	81.662	81.486	81.309	81.133	80.957	80.780	80.604	80.428	80.251	80.075	79.899	79.722	79.546	79.370	79.193	79.017	78.841	78.664	78.488	78.312	78.135	77.959	77.783	77.606	77.430	77.254	77.077	76.901	76.725	76.549	76.372	76.196	76.020	75.843	75.667	75.491	75.314	75.138	74.962	74.785	74.609	74.433	74.256	74.080	73.904	73.727	73.551	73.375	73.198	73.022	72.846	72.669	72.493	72.317	72.140	71.964	71.788	71.611	71.435	71.259	71.082	70.906	70.730	70.553	70.377	70.201	70.024	69.848	69.672	69.495	69.319	69.143	68.966	68.790	68.614	68.437	68.261	68.085	67.908	67.732	67.556	67.380	67.203	67.027	66.851	66.674	66.498	66.322	66.145	65.969	65.793	65.616	65.440	65.264	65.087	64.911	64.735	64.558	64.382	64.206	64.029	63.853	63.677	63.500	63.324	63.148	62.971	62.795	62.619	62.442	62.266	62.090	61.913	61.737	61.561	61.384	61.208	61.032	60.855	60.679	60.503	60.326	60.150	59.974	59.797	59.621	59.445	59.268	59.092	58.916	58.739	58.563	58.387	58.211	58.034	57.858	57.682	57.505	57.329	57.153	56.976	56.800	56.624	56.447	56.271	56.095	55.918	55.742	55.566	55.389	55.213	55.037	54.860	54.684	54.508	54.331	54.155	53.979	53.802	53.626	53.450	53.273	53.097	52.921	52.744	52.568	52.392
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	92.771	92.594	92.418	92.242	92.065	91.889	91.713	91.536	91.360	91.184	91.007	90.831	90.655	90.478	90.302	90.126	89.949	89.773	89.597	89.420	89.244	89.068	88.891	88.715	88.539	88.362	88.186	88.010	87.833	87.657	87.481	87.304	87.128	86.952	86.775	86.599	86.423	86.246	86.070	85.894	85.718	85.541	85.365	85.189	85.012	84.836	84.660	84.483	84.307	84.131	83.954	83.778	83.602	83.425	83.249	83.073	82.896	82.720	82.544	82.367	82.191	82.015	81.838	81.662	81.486	81.309	81.133	80.957	80.780	80.604	80.428	80.251	80.075	79.899	79.722	79.546	79.370	79.193	79.017	78.841	78.664	78.488	78.312	78.135	77.959	77.783	77.606	77.430	77.254	77.077	76.901	76.725	76.549	76.372	76.196	76.020	75.843	75.667	75.491	75.314	75.138	74.962	74.785	74.609	74.433	74.256	74.080	73.904	73.727	73.551	73.375	73.198	73.022	72.846	72.669	72.493	72.317	72.140	71.964	71.788	71.611	71.435	71.259	71.082	70.906	70.730	70.553	70.377	70.201	70.024	69.848	69.672	69.495	69.319	69.143	68.966	68.790	68.614	68.437	68.261	68.085	67.908	67.732	67.556	67.380	67.203	67.027	66.851	66.674	66.498	66.322	66.145	65.969	65.793	65.616	65.440	65.264	65.087	64.911	64.735	64.558	64.382	64.206	64.029	63.853	63.677	63.500	63.324	63.148	62.971	62.795	62.619	62.442	62.266	62.090	61.913	61.737	61.561	61.384	61.208	61.032	60.855	60.679	60.503	60.326	60.150	59.974	59.797	59.621	59.445	59.268	59.092	58.916	58.739	58.563	58.387	58.211	58.034	57.858	57.682	57.505	57.329	57.153	56.976	56.800	56.624	56.447	56.271	56.095	55.918	55.742	55.566	55.389	55.213	55.037	54.860	54.684	54.508	54.331	54.155	53.979	53.802	53.626	53.450	53.273	53.097	52.921	52.744	52.568	52.392
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	92.771	92.594	92.418	92.242	92.065	91.889	91.713	91.536	91.360	91.184	91.007	90.831	90.655	90.478	90.302	90.126	89.949	89.773	89.597	89.420	89.244	89.068	88.891	88.715	88.539	88.362	88.186	88.010	87.833	87.657	87.481	87.304	87.128	86.952	86.775	86.599	86.423	86.246	86.070	85.894	85.718	85.541	85.365	85.189	85.012	84.836	84.660	84.483	84.307	84.131	83.954	83.778	83.602	83.425	83.249	83.073	82.896	82.720	82.544	82.367	82.191	82.015	81.838	81.662	81.486	81.309	81.133	80.957	80.780	80.604	80.428	80.251	80.075	79.899	79.722	79.546	79.370	79.193	79.017	78.841	78.664	78.488	78.312	78.135	77.959	77.783	77.606	77.430	77.254	77.077	76.901	76.725	76.549	76.372	76.196	76.020	75.843	75.667	75.491	75.314	75.138	74.962	74.785	74.609	74.433	74.256	74.080	73.904	73.727	73.551	73.375	73.198	73.022	72.846	72.669	72.493	72.317	72.140	71.964	71.788	71.611	71.435	71.259	71.082	70.906	70.730	70.553	70.377	70.201	70.024	69.848	69.672	69.495	69.319	69.143	68.966	68.790	68.614	68.437	68.261	68.085	67.908	67.732	67.556	67.380	67.203	67.027	66.851	66.674	66.498	66.322	66.145	65.969	65.793	65.616	65.440	65.264	65.087	64.911	64.735	64.558	64.382	64.206	64.029	63.853	63.677	63.500	63.324	63.148	62.971	62.795	62.619	62.442	62.266	62.090	61.913	61.737	61.561	61.384	61.208	61.032	60.855	60.679	60.503	60.326	60.150	59.974	59.797	59.621	59.445	59.268	59.092	58.916	58.739	58.563	58.387	58.211	58.034	57.858	57.682	57.505	57.329	57.153	56.976	56.800	56.624	56.447	56.271	56.095	55.918	55.742	55.566	55.389	55.213	55.037	54.860	54.684	54.508	54.331	54.155	53.979	53.802	53.626	53.450	53.273	53.097	52.921	52.744	52.568	52.392
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	92.771	92.594	92.418	92.242	92.065	91.889	91.713	91.536	91.360	91.184	91.007	90.831	90.655	90.478	90.302	90.126	89.949	89.773	89.597	89.420	89.244	89.068	88.891	88.715	88.539	88.362	88.186	88.010	87.833	87.657	87.481	87.304	87.128	86.952	86.775	86.599	86.423	86.246	86.070	85.894	85.718	85.541	85.365	85.189	85.012	84.836	84.660	84.483	84.307	84.131	83.954	83.778	83.602	83.425	83.249	83.073	82.896	82.720	82.544	82.367	82.191	82.015	81.838	81.662	81.486	81.309	81.133	80.957	80.780	80.604	80.428	80.251	80.075	79.899	79.722	79.546	79.370	79.193	79.017	78.841	78.664	78.488	78.312	78.135	77.959	77.783	77.606	77.430	77.254	77.077	76.901	76.725	76.549	76.372	76.196	76.020	75.843	75.667	75.491	75.314	75.138	74.962	74.785	74.609	74.433	74.256	74.080	73.904	73.727	73.551	73.375	73.198	73.022	72.846	72.669	72.493	72.317	72.140	71.964	71.788	71.611	71.435	71.259	71.082	70.906	70.730	70.553	70.377	70.201	70.024	69.848	69.672	69.495	69.319	69.143	68.966	68.790	68.614	68.437	68.261	68.085	67.908	67.732	67.556	67.380	67.203	67.027	66.851	66.674	66.498	66.322	66.145	65.969	65.793	65.616	65.440	65.264	65.087	64.911	64.735	64.558	64.382	64.206	64.029	63.853	63.677	63.500	63.324	63.148	62.971	62.795	62.619	62.442	62.266	62.090	61.913	61.737	61.561	61.384	61.208	61.032	60.855	60.679	60.503	60.326	60.150	59.974	59.797	59.621	59.445	59.268	59.092	58.916	58.739	58.563	58.387	58.211	58.034	57.858	57.682	57.505	57.329	57.153	56.976	56.800	56.624	56.447	56.271	56.095	55.918	55.742	55.566	55.389	55.213	55.037	54.860	54.684	54.508	54.331	54.155	53.979	53.802	53.626	53.450	53.273	53.097	52.921	52.744	52.568	52.392
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	92.771	92.594	92.418	92.242	92.065	91.889	91.713	91.536	91.360	91.184	91.007	90.831	90.655	90.478	90.302	90.126	89.949	89.773	89.597	89.420	89.244	89.068	88.891	88.715	88.539	88.362	88.186	88.010	87.833	87.657	87.481	87.304	87.128	86.952	86.775	86.599	86.423	86.246	86.070	85.894	85.718	85.541	85.365	85.189	85.012	84.836	84.660	84.483	84.307	84.131	83.954	83.778	83.602	83.425	83.249	83.073	82.896	82.720	82.544	82.367	82.191	82.015	81.838	81.662	81.486	81.309	81.133	80.957	80.780	80.604	80.428	80.251	80.075	79.899	79.722	79.546	79.370	79.193	79.017	78.841	78.664	78.488	78.312	78.135	77.959	77.783	77.606	77.430	77.254	77.077	76.901	76.725	76.549	76.372	76.196	76.020	75.843	75.667	75.491	75.314	75.138	74.962	74.785	74.609	74.433	74.256	74.080	73.904	73.727	73.551	73.375	73.198	73.022	72.846	72.669	72.493	72.317	72.140	71.964	71.788	71.611	71.435	71.259	71.082	70.906	70.730	70.553	70.377	70.201	70.024	69.848	69.672	69.495	69.319	69.143	68.966	68.790	68.614	68.437	68.261	68.085	67.908	67.732	67.556	67.380	67.203	67.027	66.851	66.674	66.498	66.322	66.145	65.969	65.793	65.616	65.440	65.264	65.087	64.911	64.735	64.558	64.382	64.206	64.029	63.853	63.677	63.500	63.324	63.148	62.971	62.795	62.619	62.442	62.266	62.090	61.913	61.737	61.561	61.384	61.208	61.032	60.855	60.679	60.503	60.326	60.150	59.974	59.797	59.621	59.445	59.268	59.092	58.916	58.739	58.563	58.387	58.211	58.034	57.858	57.682	57.505	57.329	57.153	56.976	56.800	56.624	56.447	56.271	56.095	55.918	55.742	55.566	55.389	55.213	55.037	54.860	54.684	54.508	54.331	54.155	53.979	53.802	53.626	53.450	53.273	53.097	52.921	52.744	52.568	52.392
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	92.771	92.594	92.418	92.242	92.065	91.889	91.713	91.536	91.360	91.184	91.007	90.831	90.655	90.478	90.302	90.126	89.949	89.773	89.597	89.420	89.244	89.068	88.891	88.715	88.539	88.362	88.186	88.010	87.833	87.657	87.481	87.304	87.128	86.952	86.775	86.599	86.423	86.246	86.070	85.894	85.718	85.541	85.365	85.189	85.012	84.836	84.660	84.483	84.307	84.131	83.954	83.778	83.602	83.425	83.249	83.073	82.896	82.720	82.544	82.367	82.191	82.015	81.838	81.662	81.486	81.309	81.133	80.957	80.780	80.604	80.428	80.251	80.075	79.899	79.722	79.546	79.370	79.193	79.017	78.841	78.664	78.488	78.312	78.135	77.959	77.783	77.606	77.430	77.254	77.077	76.901	76.725	76.549	76.372	76.196	76.020	75.843	75.667	75.491	75.314	75.138	74.962	74.785	74.609	74.433	74.256	74.080	73.904	73.727	73.551	73.375	73.198	73.022	72.846	72.669	72.493	72.317	72.140	71.964	71.788	71.611	71.435	71.259	71.082	70.906	70.730	70.553	70.377	70.201	70.024	69.848	69.672	69.495	69.319	69.143	68.966	68.790	68.614	68.437	68.261	68.085	67.908	67.732	67.556	67.380	67.203	67.027	66.851	66.674	66.498	66.322	66.145	65.969	65.793	65.616	65.440	65.264	65.087	64.911	64.735	64.558	64.382	64.206	64.029	63.853	63.677	63.500	63.324	63.148	62.971	62.795	62.619	62.442	62.266	62.090	61.913	61.737	61.561	61.384	61.208	61.032	60.855	60.679	60.503	60.326	60.150	59.974	59.797	59.621	59.445	59.268	59.092	58.916	58.739	58.563	58.387	58.211	58.034	57.858	57.682	57.505	57.329	57.153	56.976	56.800	56.624	56.447	56.271	56.095	55.918	55.742	55.566	55.389	55.213	55.037	54.860	54.684	54.508	54.331	54.155	53.979	53.802	53.626	53.450	53.273	53.097	52.921	52.744	52.568	52.392
100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	92.771	92.594	92.418	92.242	92.065	91.889	91.713	91.536	91.360	91.184	91.007	90.831	90.655	90.478	90.302	90.126	89.949	89.773	89.597	89.420	89.244	89.068	88.891	88.715	88.539	88.362	88.186	88.010	87.833	87.657	87.481	87.304	87.128	86.952	86.775	86.599	86.423	86.246	86.070	85.894	85.718	85.541	85.365	85.189	85.012	84.836	84.660	84.483	84.307	84.131	83.954	83.778	83.602	83.425	83.249	83.073	82.896	82.720	82.544	82.367	82.191	82.015	81.838	81.662	81.486	81.309	81.133	80.957	80.780	80.604	80.428	80.251	80.075	79.899	79.722	79.546	79.370	79.193	79.017	78.841	78.664	78.488	78.312	78.135	77.959	77.783	77.606	77.430	77.254	77.077	76.901	76.725	76.549	76.372	76.196	76.020	75.843	75.667	75.491	75.314	75.138	74.962	74.785	74.609	74.433	74.256	74.080	73.904	73.727	73.551	73.375	73.198	73.022	72.846	72.669	72.493	72.317	72.140	71.964	71.788	71.611	71.435	71.259	71.082	70.906	70.730	70.553	70.377	70.201	70.024	69.848	69.672	69.495	69.319	69.143	68.966	68.790	68.614	68.437	68.261	68.085	67.908	67.732	67.556	67.380	67.203	67.027	66.851	66.674	66.498	66.322	66.145	65.969	65.793	65.616	65.440	65.264	65.087	64.911	64.735	64.558	64.382	64.206	64.029	63.853	63.677	63.500	63.324	63.148	62.971	62.795	62.619	62.442	62.266	62.090	61.913	61.737	61.561	61.384	61.208	61.032	60.855	60.679	60.503	60.326	60.150	59.974	59.797	59.621	59.445	59.268	59.092	58.916	58.739	58.563	58.387	58.211	58.034	57.858	57.682	57.505	57.329	57.153	56.976	56.800	56.624	56.447	56.271	56.095	55.918	55.742	55.566	55.389	55.213	55.037	54.860	54.684	54.508	54.331	54.155	53.979	53.802	53.626	53.450	53.273	53.097	52.921	52.744	52.568	52.392
